subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
29;19;f;r;n;n;n;1;series1c;0;0;10;0;7;2;8;sym;c;0;9;0;1;1.57294555265;VMNL;-99;-99;2d_8u_sym_ic_s_g.png;2d_8u_sym_ic_s_g.png;272.138134029;1
29;19;f;r;n;n;n;1;series1c;1;1;60;0;4;2;8;as;c;0;-1;1;-99999;-1;QKRJ;-99;-99;2d_8u_as_c_s_d.png;2d_8u_as_c_d_d.png;284.371324449;1
29;19;f;r;n;n;n;1;series1c;2;0;-10;0;1;2;8;sym;ic;0;9;0;1;0.891012106091;FRJS;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_s_a.png;292.504605008;1
29;19;f;r;n;n;n;1;series1c;3;0;-10;0;3;2;8;sym;c;0;9;0;1;0.654949939344;NWGD;-99;-99;2d_8u_sym_ic_s_c.png;2d_8u_sym_ic_s_c.png;300.571133359;1
29;19;f;r;n;n;n;1;series1c;4;1;-120;0;5;2;8;sym;ic;0;9;0;0;0.643212352647;YTVZ;YTVZ;1;2d_8u_sym_ic_s_e.png;2d_8u_sym_ic_d_e.png;317.904247007;1
29;19;f;r;n;n;n;1;series1c;5;0;120;0;1;2;8;sym;c;0;9;0;1;1.35457239673;NWXZ;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_s_a.png;325.787511708;1
29;19;f;r;n;n;n;1;series1c;6;1;-120;0;1;2;8;as;ic;0;1;0;1;0.838020166382;LMCP;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_d_a.png;332.987429845;1
29;19;f;r;n;n;n;1;series1c;7;1;60;0;10;2;8;as;c;0;1;0;1;0.925343374023;PJNY;-99;-99;2d_8u_as_c_s_j.png;2d_8u_as_c_d_j.png;340.887372359;1
29;19;f;r;n;n;n;1;series1c;8;0;10;0;6;2;8;sym;ic;0;9;0;1;0.559502439108;HFXR;HFXR;1;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_s_f.png;356.387146653;1
29;19;f;r;n;n;n;1;series1c;9;1;120;0;9;2;8;sym;c;0;1;0;1;1.13030897174;SLNM;SLMN;0;2d_8u_sym_ic_s_i.png;2d_8u_sym_ic_d_i.png;369.103658264;1
29;19;f;r;n;n;n;1;series1c;10;0;-60;0;1;2;8;as;c;0;1;0;0;0.985246452503;BKGM;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_s_a.png;377.070249449;1
29;19;f;r;n;n;n;1;series1c;11;1;120;0;2;2;8;as;c;0;9;0;0;0.782524834154;KCFG;-99;-99;2d_8u_as_c_s_b.png;2d_8u_as_c_d_b.png;383.936816712;1
29;19;f;r;n;n;n;1;series1c;12;0;10;0;9;2;8;sym;ic;0;9;0;1;0.540589464828;MRLW;-99;-99;2d_8u_sym_ic_s_i.png;2d_8u_sym_ic_s_i.png;390.536764829;1
29;19;f;r;n;n;n;1;series1c;13;0;-10;0;2;2;8;as;ic;0;1;0;0;0.790104700951;DRBT;-99;-99;2d_8u_as_c_s_b.png;2d_8u_as_c_s_b.png;398.153338705;1
29;19;f;r;n;n;n;1;series1c;14;0;60;0;3;2;8;as;ic;0;9;0;1;0.608631343115;VSRZ;VSRZ;1;2d_8u_as_c_s_c.png;2d_8u_as_c_s_c.png;409.103171296;1
29;19;f;r;n;n;n;1;series1c;15;0;-10;0;10;2;8;as;c;0;9;0;1;0.838275597431;GFQK;GFQK;1;2d_8u_as_c_s_j.png;2d_8u_as_c_s_j.png;422.136383845;1
29;19;f;r;n;n;n;1;series1c;16;0;10;0;3;2;8;as;ic;0;9;0;1;0.747027914505;HZKM;-99;-99;2d_8u_as_c_s_c.png;2d_8u_as_c_s_c.png;429.186429797;1
29;19;f;r;n;n;n;1;series1c;17;1;120;0;6;2;8;sym;ic;0;1;0;1;0.449078386882;PMJR;-99;-99;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_d_f.png;435.952924782;1
