subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
1;20;m;r;c;n;n;1;series1c;0;1;60;0;2;2;8;sym;c;0;9;0;0;1.93685103441;GDBC;GDBC;1;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_d_b.png;283.524837178;1
1;20;m;r;c;n;n;1;series1c;1;0;60;0;1;2;8;sym;ic;0;9;0;1;1.72840468818;XPSQ;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_s_a.png;293.369663188;1
1;20;m;r;c;n;n;1;series1c;2;0;120;0;7;2;8;as;ic;0;9;0;1;2.27886406006;VGXF;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_s_g.png;302.29758609;1
1;20;m;r;c;n;n;1;series1c;3;1;60;0;5;2;8;sym;ic;0;1;0;1;1.70557600725;JBXM;-99;-99;2d_8u_sym_ic_s_e.png;2d_8u_sym_ic_d_e.png;310.665474277;1
1;20;m;r;c;n;n;1;series1c;4;1;10;0;8;2;8;as;c;0;9;0;0;1.47496237932;NXRJ;-99;-99;2d_8u_as_c_s_h.png;2d_8u_as_c_d_h.png;318.217383836;1
1;20;m;r;c;n;n;1;series1c;5;0;-60;0;8;2;8;sym;ic;0;9;0;1;2.21015433152;DSGK;-99;-99;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_s_h.png;328.921365966;1
1;20;m;r;c;n;n;1;series1c;6;0;10;0;2;2;8;sym;ic;0;9;0;1;1.48774570413;HSZP;HSZP;1;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_s_b.png;341.164578777;1
1;20;m;r;c;n;n;1;series1c;7;1;-10;0;7;2;8;sym;c;0;1;0;1;1.64594142186;ZWHN;-99;-99;2d_8u_sym_ic_s_g.png;2d_8u_sym_ic_d_g.png;349.561160391;1
1;20;m;r;c;n;n;1;series1c;8;0;120;0;10;2;8;sym;ic;0;9;0;1;2.26277706097;KSXL;KSXL;1;2d_8u_sym_ic_s_j.png;2d_8u_sym_ic_s_j.png;362.085845729;1
1;20;m;r;c;n;n;1;series1c;9;0;-120;0;9;2;8;sym;c;0;9;0;1;1.56869508768;YXCZ;-99;-99;2d_8u_sym_ic_s_i.png;2d_8u_sym_ic_s_i.png;370.296955783;1
1;20;m;r;c;n;n;1;series1c;10;1;60;0;1;2;8;sym;ic;0;1;0;1;1.5471043794;SYFD;SYFD;1;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_d_a.png;382.415190443;1
1;20;m;r;c;n;n;1;series1c;11;0;120;0;7;2;8;sym;ic;0;9;0;1;1.41511889943;TSBD;-99;-99;2d_8u_sym_ic_s_g.png;2d_8u_sym_ic_s_g.png;390.392764156;1
1;20;m;r;c;n;n;1;series1c;12;0;-10;0;6;2;8;as;ic;0;9;0;1;1.58989215642;BPVT;BPVT;1;2d_8u_as_c_s_f.png;2d_8u_as_c_s_f.png;403.319776314;1
1;20;m;r;c;n;n;1;series1c;13;0;120;0;9;2;8;as;ic;0;9;0;1;1.48669579718;NDYS;NDYS;1;2d_8u_as_c_s_i.png;2d_8u_as_c_s_i.png;416.052235731;1
1;20;m;r;c;n;n;1;series1c;14;0;-60;0;9;2;8;sym;c;0;9;0;1;2.27702445909;VTKH;-99;-99;2d_8u_sym_ic_s_i.png;2d_8u_sym_ic_s_i.png;424.472477379;1
1;20;m;r;c;n;n;1;series1c;15;1;-10;0;10;2;8;sym;c;0;1;0;1;2.04665957275;DHNR;-99;-99;2d_8u_sym_ic_s_j.png;2d_8u_sym_ic_d_j.png;433.288397141;1
1;20;m;r;c;n;n;1;series1c;16;0;120;0;1;2;8;as;ic;0;9;0;1;1.63107398083;SZMT;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_s_a.png;440.936327892;1
