subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
31;22;f;r;n;n;n;1;series1c;0;1;10;0;1;2;8;as;ic;0;9;0;0;1.23878073506;DLFV;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_d_a.png;252.505418805;1
31;22;f;r;n;n;n;1;series1c;1;1;10;0;1;2;8;sym;ic;0;1;0;1;1.16580285691;YQTX;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_d_a.png;261.647603401;1
31;22;f;r;n;n;n;1;series1c;2;1;120;0;5;2;8;sym;ic;0;1;0;1;1.84366117371;GNHW;GNHW;1;2d_8u_sym_ic_s_e.png;2d_8u_sym_ic_d_e.png;274.876982399;1
31;22;f;r;n;n;n;1;series1c;3;1;-120;0;7;2;8;as;ic;0;1;0;1;1.40644983109;JPLK;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_d_g.png;283.168420028;1
31;22;f;r;n;n;n;1;series1c;4;0;-120;0;4;2;8;sym;c;0;9;0;1;1.26294996589;HTSV;-99;-99;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_s_d.png;290.625848533;1
31;22;f;r;n;n;n;1;series1c;5;1;10;0;3;2;8;sym;ic;0;1;0;1;0.95251202723;DWGK;DWGK;1;2d_8u_sym_ic_s_c.png;2d_8u_sym_ic_d_c.png;303.054756377;1
31;22;f;r;n;n;n;1;series1c;6;0;-60;0;1;2;8;sym;c;0;9;0;1;1.20373293292;DKJG;DKJG;1;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_s_a.png;315.750166898;1
31;22;f;r;n;n;n;1;series1c;7;1;-120;0;3;2;8;as;ic;0;9;0;0;1.1293743616;QRYS;-99;-99;2d_8u_as_c_s_c.png;2d_8u_as_c_d_c.png;324.441922877;1
31;22;f;r;n;n;n;1;series1c;8;0;10;0;5;2;8;sym;c;0;9;0;1;1.87729500281;FTBR;-99;-99;2d_8u_sym_ic_s_e.png;2d_8u_sym_ic_s_e.png;333.11673764;1
31;22;f;r;n;n;n;1;series1c;9;0;10;0;7;2;8;as;c;0;1;0;0;1.86382258404;KPCG;KPCG;1;2d_8u_as_c_s_g.png;2d_8u_as_c_s_g.png;345.712696768;1
