subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
35;20;m;b;n;n;n;1;series1c;0;1;-120;0;7;2;8;sym;ic;0;1;0;1;1.61365673435;MXDP;-99;-99;2d_8u_sym_ic_s_g.png;2d_8u_sym_ic_d_g.png;288.491937114;1
35;20;m;b;n;n;n;1;series1c;1;0;60;0;2;2;8;as;c;0;1;0;0;0.971297100186;XJYW;-99;-99;2d_8u_as_c_s_b.png;2d_8u_as_c_s_b.png;296.508201149;1
35;20;m;b;n;n;n;1;series1c;2;0;10;0;9;2;8;sym;ic;0;1;0;0;1.13733019447;CNYR;-99;-99;2d_8u_sym_ic_s_i.png;2d_8u_sym_ic_s_i.png;305.907837238;1
35;20;m;b;n;n;n;1;series1c;3;1;120;0;5;2;8;as;c;0;1;0;1;1.29502002732;SKCH;SKCH;1;2d_8u_as_c_s_e.png;2d_8u_as_c_d_e.png;319.407141111;1
35;20;m;b;n;n;n;1;series1c;4;0;120;0;5;2;8;sym;c;0;9;0;1;1.73728669481;YXRG;-99;-99;2d_8u_sym_ic_s_e.png;2d_8u_sym_ic_s_e.png;327.940169303;1
35;20;m;b;n;n;n;1;series1c;5;1;60;0;10;2;8;sym;c;0;1;0;1;1.45570737775;PXJF;-99;-99;2d_8u_sym_ic_s_j.png;2d_8u_sym_ic_d_j.png;337.306419833;1
35;20;m;b;n;n;n;1;series1c;6;1;-10;0;1;2;8;sym;ic;0;9;0;0;1.27060456574;RMKJ;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_d_a.png;345.156023618;1
35;20;m;b;n;n;n;1;series1c;7;0;-10;0;1;2;8;sym;ic;0;9;0;1;1.27002232103;ZDCJ;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_s_a.png;353.972313703;1
35;20;m;b;n;n;n;1;series1c;8;1;60;0;8;2;8;as;ic;0;9;0;0;1.62693768786;HJMS;HJMS;1;2d_8u_as_c_s_h.png;2d_8u_as_c_d_h.png;366.455047821;1
35;20;m;b;n;n;n;1;series1c;9;0;120;0;6;2;8;sym;ic;0;9;0;1;1.25402711239;WVQZ;WVQZ;1;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_s_f.png;379.271131634;1
35;20;m;b;n;n;n;1;series1c;10;0;-60;0;1;2;8;sym;c;0;9;0;1;1.48441284383;SJMB;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_s_a.png;388.254083572;1
35;20;m;b;n;n;n;1;series1c;11;1;-10;0;10;2;8;as;ic;0;1;0;1;1.57449011086;PGWC;-99;-99;2d_8u_as_c_s_j.png;2d_8u_as_c_d_j.png;396.687038174;1
35;20;m;b;n;n;n;1;series1c;12;1;-10;0;2;2;8;as;c;0;9;0;0;1.12742241053;VPDK;VPDK;1;2d_8u_as_c_s_b.png;2d_8u_as_c_d_b.png;408.869762284;1
35;20;m;b;n;n;n;1;series1c;13;0;-120;0;9;2;8;sym;ic;0;9;0;1;1.32503017085;PFWX;-99;-99;2d_8u_sym_ic_s_i.png;2d_8u_sym_ic_s_i.png;416.686147965;1
35;20;m;b;n;n;n;1;series1c;14;0;-60;0;8;2;8;as;c;0;9;0;1;1.25736627798;DVRJ;-99;-99;2d_8u_as_c_s_h.png;2d_8u_as_c_s_h.png;424.919070872;1
35;20;m;b;n;n;n;1;series1c;15;1;-120;0;3;2;8;as;ic;0;1;0;1;1.83206939721;MNFV;-99;-99;2d_8u_as_c_s_c.png;2d_8u_as_c_d_c.png;433.718685981;1
35;20;m;b;n;n;n;1;series1c;16;1;10;0;6;2;8;sym;c;0;9;0;0;1.08369503077;LYQN;-99;-99;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_d_f.png;441.50166044;1
35;20;m;b;n;n;n;1;series1c;17;0;60;0;3;2;8;as;c;0;9;0;1;1.40194421634;DZSL;-99;-99;2d_8u_as_c_s_c.png;2d_8u_as_c_s_c.png;449.867949145;1
35;20;m;b;n;n;n;1;series1c;18;1;60;0;2;2;8;as;ic;0;9;0;0;1.15481485915;CZJP;CZJP;1;2d_8u_as_c_s_b.png;2d_8u_as_c_d_b.png;461.517302773;1
35;20;m;b;n;n;n;1;series1c;19;1;-60;0;3;2;8;as;c;0;1;0;1;1.03779939096;DHCM;-99;-99;2d_8u_as_c_s_c.png;2d_8u_as_c_d_c.png;470.417024835;1
35;20;m;b;n;n;n;1;series1c;20;1;120;0;7;2;8;as;ic;0;1;0;1;0.936010504374;PQGC;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_d_g.png;477.86656074;1
35;20;m;b;n;n;n;1;series1c;21;1;-60;0;8;2;8;as;c;0;9;0;0;1.12563814339;YTDP;-99;-99;2d_8u_as_c_s_h.png;2d_8u_as_c_d_h.png;485.116275392;1
35;20;m;b;n;n;n;1;series1c;22;1;-120;0;3;2;8;as;c;0;1;0;1;1.03917303914;DRQW;DRQW;1;2d_8u_as_c_s_c.png;2d_8u_as_c_d_c.png;498.932348618;1
35;20;m;b;n;n;n;1;series1c;23;1;10;0;1;2;8;as;ic;0;1;0;1;0.864087723428;FZKW;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_d_a.png;506.61538807;1
35;20;m;b;n;n;n;1;series1c;24;0;120;0;4;2;8;sym;ic;0;9;0;1;0.569689398864;WHTG;-99;-99;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_s_d.png;513.68168441;1
35;20;m;b;n;n;n;1;series1c;25;0;-120;0;2;2;8;as;ic;0;9;0;1;0.591124024242;RXGS;-99;-99;2d_8u_as_c_s_b.png;2d_8u_as_c_s_b.png;520.564767105;1
35;20;m;b;n;n;n;1;series1c;26;0;-60;0;2;2;8;as;ic;0;9;0;1;0.865331770387;KVGZ;-99;-99;2d_8u_as_c_s_b.png;2d_8u_as_c_s_b.png;527.597775408;1
35;20;m;b;n;n;n;1;series1c;27;1;-60;0;1;2;8;as;c;0;1;0;1;0.975022503873;WBPM;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_d_a.png;534.76410973;1
35;20;m;b;n;n;n;1;series1c;28;1;120;0;5;2;8;sym;c;0;1;0;1;0.953138443409;WFKB;-99;-99;2d_8u_sym_ic_s_e.png;2d_8u_sym_ic_d_e.png;541.89700075;1
35;20;m;b;n;n;n;1;series1c;29;1;-60;0;10;2;8;as;ic;0;9;0;0;1.16665736353;YCKZ;WCKZ;0;2d_8u_as_c_s_j.png;2d_8u_as_c_d_j.png;555.563163767;1
35;20;m;b;n;n;n;1;series1c;30;0;-60;0;5;2;8;sym;c;0;9;0;1;1.18370542466;PWJY;-99;-99;2d_8u_sym_ic_s_e.png;2d_8u_sym_ic_s_e.png;566.979261181;1
35;20;m;b;n;n;n;1;series1c;31;0;60;0;7;2;8;as;ic;0;9;0;1;1.13473046385;SFJZ;SFJZ;1;2d_8u_as_c_s_g.png;2d_8u_as_c_s_g.png;579.04536376;1
35;20;m;b;n;n;n;1;series1c;32;0;-10;0;5;2;8;as;ic;0;1;0;0;0.954228828894;WVXT;-99;-99;2d_8u_as_c_s_e.png;2d_8u_as_c_s_e.png;586.695089832;1
35;20;m;b;n;n;n;1;series1c;33;1;-120;0;10;2;8;as;c;0;9;0;0;1.21388494829;VBLX;-99;-99;2d_8u_as_c_s_j.png;2d_8u_as_c_d_j.png;594.478057875;1
35;20;m;b;n;n;n;1;series1c;34;0;-120;0;8;2;8;as;c;0;1;0;0;0.905371279689;YHKQ;-99;-99;2d_8u_as_c_s_h.png;2d_8u_as_c_s_h.png;601.677597148;1
