subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
41;24;f;r;c;n;n;1;series1c;0;0;60;0;4;2;8;sym;ic;0;9;0;1;1.85783581698;KXVT;-99;-99;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_s_d.png;354.150453481;1
41;24;f;r;c;n;n;1;series1c;1;1;-60;0;1;2;8;as;c;0;1;0;1;1.66326280183;VYGT;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_d_a.png;365.990218869;1
41;24;f;r;c;n;n;1;series1c;2;0;-120;0;10;2;8;sym;ic;0;9;0;1;1.90241781267;GVFY;-99;-99;2d_8u_sym_ic_s_j.png;2d_8u_sym_ic_s_j.png;378.725909491;1
41;24;f;r;c;n;n;1;series1c;3;0;60;0;8;2;8;as;ic;0;9;0;1;1.2306673851;LDWZ;-99;-99;2d_8u_as_c_s_h.png;2d_8u_as_c_s_h.png;391.861696408;1
41;24;f;r;c;n;n;1;series1c;4;1;-60;0;1;2;8;sym;c;0;1;0;1;1.48686194513;JVMN;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_d_a.png;403.429405275;1
41;24;f;r;c;n;n;1;series1c;5;1;-60;0;2;2;8;as;ic;0;1;0;1;1.50348461454;DZXF;-99;-99;2d_8u_as_c_s_b.png;2d_8u_as_c_d_b.png;413.141321669;1
41;24;f;r;c;n;n;1;series1c;6;0;-10;0;1;2;8;as;ic;0;9;0;1;1.29490642843;SGZM;SGZM;1;2d_8u_as_c_s_a.png;2d_8u_as_c_s_a.png;427.810943927;1
41;24;f;r;c;n;n;1;series1c;7;1;10;0;6;2;8;as;ic;0;1;0;1;0.931113093393;RDTQ;-99;-99;2d_8u_as_c_s_f.png;2d_8u_as_c_d_f.png;435.156915874;1
41;24;f;r;c;n;n;1;series1c;8;1;-10;0;7;2;8;as;c;0;9;0;0;1.16774297744;FYHG;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_d_g.png;443.700733389;1
41;24;f;r;c;n;n;1;series1c;9;1;10;0;6;2;8;sym;c;0;1;0;1;0.861217645404;JNLY;-99;-99;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_d_f.png;451.60459081;1
41;24;f;r;c;n;n;1;series1c;10;1;120;0;9;2;8;sym;ic;0;1;0;1;1.16777678666;ZYBK;ZYBK;1;2d_8u_sym_ic_s_i.png;2d_8u_sym_ic_d_i.png;465.126392178;1
41;24;f;r;c;n;n;1;series1c;11;1;60;0;10;2;8;sym;c;0;1;0;1;1.69814245461;KZWH;-99;-99;2d_8u_sym_ic_s_j.png;2d_8u_sym_ic_d_j.png;473.524221143;1
41;24;f;r;c;n;n;1;series1c;12;0;-60;0;10;2;8;sym;ic;0;9;0;1;1.20857999736;MDKQ;-99;-99;2d_8u_sym_ic_s_j.png;2d_8u_sym_ic_s_j.png;482.116061346;1
41;24;f;r;c;n;n;1;series1c;13;0;-10;0;7;2;8;sym;ic;0;9;0;1;1.37507354264;YRKW;-99;-99;2d_8u_sym_ic_s_g.png;2d_8u_sym_ic_s_g.png;491.331887687;1
41;24;f;r;c;n;n;1;series1c;14;1;-120;0;4;2;8;sym;c;0;1;0;1;1.26354655792;RTVC;RTVC;1;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_d_d.png;504.608892733;1
41;24;f;r;c;n;n;1;series1c;15;1;10;0;2;2;8;sym;c;0;9;0;0;1.42689222255;BJDM;-99;-99;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_d_b.png;511.891603689;1
41;24;f;r;c;n;n;1;series1c;16;1;-10;0;8;2;8;sym;c;0;1;0;1;1.26445518091;PFBK;-99;-99;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_d_h.png;520.147353598;1
41;24;f;r;c;n;n;1;series1c;17;1;60;0;6;2;8;sym;c;0;1;0;1;1.07300770824;YWDQ;YWDQ;1;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_d_f.png;533.604004281;1
41;24;f;r;c;n;n;1;series1c;18;1;-10;0;10;2;8;sym;c;0;1;0;1;1.17123317649;FBCH;-99;-99;2d_8u_sym_ic_s_j.png;2d_8u_sym_ic_d_j.png;540.899032362;1
41;24;f;r;c;n;n;1;series1c;19;0;-10;0;5;2;8;as;c;0;9;0;1;1.35978452652;HQRW;HQRW;1;2d_8u_as_c_s_e.png;2d_8u_as_c_s_e.png;552.748737361;1
41;24;f;r;c;n;n;1;series1c;20;0;-60;0;6;2;8;as;c;0;9;0;1;1.97714647098;HBRJ;-99;-99;2d_8u_as_c_s_f.png;2d_8u_as_c_s_f.png;561.794616786;1
41;24;f;r;c;n;n;1;series1c;21;0;60;0;1;2;8;as;c;0;1;0;0;1.42468043487;KQPW;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_s_a.png;569.330460756;1
41;24;f;r;c;n;n;1;series1c;22;0;-120;0;6;2;8;as;ic;0;1;0;0;1.10426373617;HKMN;-99;-99;2d_8u_as_c_s_f.png;2d_8u_as_c_s_f.png;577.314332245;1
41;24;f;r;c;n;n;1;series1c;23;0;-120;0;6;2;8;as;c;0;9;0;1;1.24764776818;PQZV;-99;-99;2d_8u_as_c_s_f.png;2d_8u_as_c_s_f.png;587.042092188;1
41;24;f;r;c;n;n;1;series1c;24;1;10;0;8;2;8;as;ic;0;1;0;1;0.944264883234;ZMQP;-99;-99;2d_8u_as_c_s_h.png;2d_8u_as_c_d_h.png;594.210014475;1
41;24;f;r;c;n;n;1;series1c;25;0;-10;0;8;2;8;sym;c;0;9;0;1;1.12084172905;LPZY;-99;-99;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_s_h.png;601.953881194;1
41;24;f;r;c;n;n;1;series1c;26;1;60;0;6;2;8;sym;ic;0;1;0;1;1.82334044232;PFTM;-99;-99;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_d_f.png;610.353694941;1
41;24;f;r;c;n;n;1;series1c;27;0;-120;0;2;2;8;as;c;0;1;0;0;1.45696281438;MTFH;-99;-99;2d_8u_as_c_s_b.png;2d_8u_as_c_s_b.png;617.825547702;1
41;24;f;r;c;n;n;1;series1c;28;0;-60;0;2;2;8;sym;ic;0;9;0;1;1.24840998516;KMRC;-99;-99;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_s_b.png;627.025395259;1
41;24;f;r;c;n;n;1;series1c;29;1;-120;0;9;2;8;as;ic;0;1;0;1;0.784000688291;MGJT;-99;-99;2d_8u_as_c_s_i.png;2d_8u_as_c_d_i.png;634.225302585;1
41;24;f;r;c;n;n;1;series1c;30;1;-60;0;4;2;8;as;c;0;1;0;1;1.26560137409;FVPH;-99;-99;2d_8u_as_c_s_d.png;2d_8u_as_c_d_d.png;641.90512557;1
41;24;f;r;c;n;n;1;series1c;31;0;10;0;10;2;8;as;c;0;9;0;1;1.68219385669;SVCQ;-99;-99;2d_8u_as_c_s_j.png;2d_8u_as_c_s_j.png;649.952987966;1
41;24;f;r;c;n;n;1;series1c;32;1;120;0;6;2;8;as;c;0;1;0;1;1.29775395029;VZDJ;VZDJ;1;2d_8u_as_c_s_f.png;2d_8u_as_c_d_f.png;661.497902771;1
41;24;f;r;c;n;n;1;series1c;33;0;10;0;3;2;8;sym;c;0;9;0;1;1.54193566885;LWCY;-99;-99;2d_8u_sym_ic_s_c.png;2d_8u_sym_ic_s_c.png;670.832628622;1
