subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
21;19;m;r;c;n;n;1;series1c;0;0;-10;0;2;2;8;sym;c;0;9;0;1;1.56640044134;LXFB;-99;-99;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_s_b.png;249.036604207;1
21;19;m;r;c;n;n;1;series1c;1;0;10;0;8;2;8;sym;c;0;9;0;1;1.28041792661;KFWJ;-99;-99;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_s_h.png;257.276382891;1
21;19;m;r;c;n;n;1;series1c;2;1;10;0;7;2;8;sym;ic;0;1;0;1;0.92023054068;VXMS;-99;-99;2d_8u_sym_ic_s_g.png;2d_8u_sym_ic_d_g.png;265.980133328;1
21;19;m;r;c;n;n;1;series1c;3;0;60;0;1;2;8;as;c;0;9;0;1;1.93373026629;QBVL;QBVL;1;2d_8u_as_c_s_a.png;2d_8u_as_c_s_a.png;278.157956238;1
21;19;m;r;c;n;n;1;series1c;4;1;10;0;7;2;8;as;c;0;1;0;1;1.02099836571;BJPW;BJPW;1;2d_8u_as_c_s_g.png;2d_8u_as_c_d_g.png;289.547083768;1
21;19;m;r;c;n;n;1;series1c;5;1;10;0;1;2;8;sym;c;0;1;0;1;1.00956068328;QBMT;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_d_a.png;297.339348104;1
21;19;m;r;c;n;n;1;series1c;6;0;60;0;6;2;8;sym;ic;0;9;0;1;2.35734320967;XZGP;-99;-99;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_s_f.png;306.139060667;1
21;19;m;r;c;n;n;1;series1c;7;1;-10;0;2;2;8;sym;c;0;1;0;1;0.962935750373;RNFS;-99;-99;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_d_b.png;314.026902552;1
21;19;m;r;c;n;n;1;series1c;8;0;-120;0;8;2;8;sym;c;0;9;0;1;1.69971660851;DRXS;-99;-99;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_s_h.png;322.138678204;1
21;19;m;r;c;n;n;1;series1c;9;0;-10;0;9;2;8;sym;ic;0;9;0;1;0.997542513302;JKGH;-99;-99;2d_8u_sym_ic_s_i.png;2d_8u_sym_ic_s_i.png;329.514494976;1
21;19;m;r;c;n;n;1;series1c;10;0;-10;0;4;2;8;sym;c;0;9;0;1;0.945665725041;VSFC;-99;-99;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_s_d.png;336.618294436;1
21;19;m;r;c;n;n;1;series1c;11;0;120;0;1;2;8;sym;c;0;9;0;1;1.07125474024;XTRB;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_s_a.png;343.994092493;1
21;19;m;r;c;n;n;1;series1c;12;1;120;0;2;2;8;as;c;0;1;0;1;1.18953257333;GDYZ;-99;-99;2d_8u_as_c_s_b.png;2d_8u_as_c_d_b.png;351.737881762;1
21;19;m;r;c;n;n;1;series1c;13;1;-60;0;8;2;8;sym;ic;0;9;0;0;1.21929711243;SZXY;SZXY;1;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_d_h.png;363.532162558;1
21;19;m;r;c;n;n;1;series1c;14;0;-120;0;5;2;8;as;ic;0;1;0;0;2.13196803606;DHFL;-99;-99;2d_8u_as_c_s_e.png;2d_8u_as_c_s_e.png;372.633266661;1
21;19;m;r;c;n;n;1;series1c;15;1;-10;0;3;2;8;as;ic;0;1;0;1;1.07849287032;QFCH;-99;-99;2d_8u_as_c_s_c.png;2d_8u_as_c_d_c.png;379.689138941;1
21;19;m;r;c;n;n;1;series1c;16;0;10;0;3;2;8;as;ic;0;9;0;1;1.33305752883;KMFL;KMFL;1;2d_8u_as_c_s_c.png;2d_8u_as_c_s_c.png;391.001596567;1
21;19;m;r;c;n;n;1;series1c;17;0;-120;0;8;2;8;as;ic;0;1;0;0;2.03945291112;HPLY;-99;-99;2d_8u_as_c_s_h.png;2d_8u_as_c_s_h.png;399.400611097;1
21;19;m;r;c;n;n;1;series1c;18;0;60;0;7;2;8;sym;c;0;9;0;1;1.46503914893;FLSV;FLSV;1;2d_8u_sym_ic_s_g.png;2d_8u_sym_ic_s_g.png;409.984139988;1
21;19;m;r;c;n;n;1;series1c;19;0;-60;0;4;2;8;sym;c;0;9;0;1;2.20209138421;CKHL;-99;-99;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_s_d.png;418.344065355;1
21;19;m;r;c;n;n;1;series1c;20;0;60;0;6;2;8;sym;c;0;9;0;1;1.5506204241;HBLW;-99;-99;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_s_f.png;425.911874301;1
21;19;m;r;c;n;n;1;series1c;21;1;60;0;9;2;8;as;ic;0;9;0;0;1.79251880781;TBGF;-99;-99;2d_8u_as_c_s_i.png;2d_8u_as_c_d_i.png;433.575643864;1
21;19;m;r;c;n;n;1;series1c;22;1;60;0;4;2;8;as;ic;0;9;0;0;1.70144418487;TYWF;-99;-99;2d_8u_as_c_s_d.png;2d_8u_as_c_d_d.png;441.719462535;1
21;19;m;r;c;n;n;1;series1c;23;1;-120;0;5;2;8;as;ic;0;1;0;1;1.42280816985;HDQV;-99;-99;2d_8u_as_c_s_e.png;2d_8u_as_c_d_e.png;449.111239538;1
21;19;m;r;c;n;n;1;series1c;24;1;10;0;5;2;8;as;ic;0;1;0;1;1.29419385921;VDZS;-99;-99;2d_8u_as_c_s_e.png;2d_8u_as_c_d_e.png;456.343064369;1
21;19;m;r;c;n;n;1;series1c;25;1;-60;0;3;2;8;as;c;0;1;0;1;1.01783813606;RBNS;-99;-99;2d_8u_as_c_s_c.png;2d_8u_as_c_d_c.png;463.238893313;1
21;19;m;r;c;n;n;1;series1c;26;1;120;0;8;2;8;as;ic;0;1;0;1;1.04878779873;TSZN;-99;-99;2d_8u_as_c_s_h.png;2d_8u_as_c_d_h.png;470.534652043;1
