subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
146;18;m;r;c;n;n;1;series1c;0;1;-10;0;2;2;8;sym;ic;0;1;0;1;2.04896487735;LHYZ;-99;-99;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_d_b.png;282.020095448;1
146;18;m;r;c;n;n;1;series1c;1;0;10;0;8;2;8;sym;c;0;9;0;1;1.54621998611;XWYZ;-99;-99;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_s_h.png;290.678280828;1
146;18;m;r;c;n;n;1;series1c;2;1;60;0;9;2;8;sym;ic;0;1;0;1;1.35704720247;WRCK;-99;-99;2d_8u_sym_ic_s_i.png;2d_8u_sym_ic_d_i.png;300.003975683;1
146;18;m;r;c;n;n;1;series1c;3;1;60;0;4;2;8;sym;c;0;1;0;1;0.727788425487;RFXK;-99;-99;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_d_d.png;308.095049183;1
146;18;m;r;c;n;n;1;series1c;4;1;60;0;4;2;8;as;ic;0;1;0;1;2.2054330642;DRPX;-99;-99;2d_8u_as_c_s_d.png;2d_8u_as_c_d_d.png;317.45420213;1
146;18;m;r;c;n;n;1;series1c;5;0;120;0;6;2;8;as;c;0;1;0;0;1.32753919504;LHMV;-99;-99;2d_8u_as_c_s_f.png;2d_8u_as_c_s_f.png;325.71239883;1
146;18;m;r;c;n;n;1;series1c;6;0;-60;0;5;2;8;as;c;0;1;0;0;2.80965445092;MSYJ;-99;-99;2d_8u_as_c_s_e.png;2d_8u_as_c_s_e.png;336.522666544;1
146;18;m;r;c;n;n;1;series1c;7;0;10;0;4;2;8;sym;ic;0;9;0;1;2.07207231037;HPSC;-99;-99;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_s_d.png;346.582330524;1
146;18;m;r;c;n;n;1;series1c;8;0;60;0;10;2;8;sym;c;0;9;0;1;1.19533271779;NZGH;NZGH;1;2d_8u_sym_ic_s_j.png;2d_8u_sym_ic_s_j.png;360.245810272;1
146;18;m;r;c;n;n;1;series1c;9;0;10;0;1;2;8;as;ic;0;9;0;1;2.86971181771;LWPX;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_s_a.png;370.305628705;1
146;18;m;r;c;n;n;1;series1c;10;1;120;0;9;2;8;as;c;0;1;0;1;2.56856795185;VYSB;-99;-99;2d_8u_as_c_s_i.png;2d_8u_as_c_d_i.png;380.298386459;1
146;18;m;r;c;n;n;1;series1c;11;1;120;0;8;2;8;sym;c;0;1;0;1;1.201050056;VMHR;-99;-99;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_d_h.png;388.489633413;1
146;18;m;r;c;n;n;1;series1c;12;1;-120;0;5;2;8;as;ic;0;9;0;0;1.85186319804;BPDC;-99;-99;2d_8u_as_c_s_e.png;2d_8u_as_c_d_e.png;397.48169314;1
146;18;m;r;c;n;n;1;series1c;13;0;-120;0;1;2;8;sym;ic;0;9;0;1;1.30514970041;WTVX;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_s_a.png;405.990137165;1
146;18;m;r;c;n;n;1;series1c;14;0;-10;0;2;2;8;sym;ic;0;9;0;1;0.907938908116;QBSW;QBSW;1;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_s_b.png;421.505370031;1
146;18;m;r;c;n;n;1;series1c;15;0;-60;0;6;2;8;as;ic;0;9;0;1;1.07169883451;NTSR;-99;-99;2d_8u_as_c_s_f.png;2d_8u_as_c_s_f.png;430.613788968;1
146;18;m;r;c;n;n;1;series1c;16;0;60;0;3;2;8;sym;c;0;9;0;1;2.57320269357;MTJG;-99;-99;2d_8u_sym_ic_s_c.png;2d_8u_sym_ic_s_c.png;440.189954722;1
146;18;m;r;c;n;n;1;series1c;17;0;-60;0;9;2;8;as;c;0;9;0;1;2.14314394438;MWRC;-99;-99;2d_8u_as_c_s_i.png;2d_8u_as_c_s_i.png;449.48203106;1
146;18;m;r;c;n;n;1;series1c;18;0;-60;0;5;2;8;sym;ic;0;9;0;1;0.820514549065;NBDX;NBDX;1;2d_8u_sym_ic_s_e.png;2d_8u_sym_ic_s_e.png;461.04351321;1
146;18;m;r;c;n;n;1;series1c;19;1;-60;0;10;2;8;sym;ic;0;1;0;1;1.36130704609;FSMG;-99;-99;2d_8u_sym_ic_s_j.png;2d_8u_sym_ic_d_j.png;469.951881914;1
146;18;m;r;c;n;n;1;series1c;20;0;-60;0;1;2;8;sym;ic;0;9;0;1;0.784473700536;GMFJ;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_s_a.png;477.80949886;1
146;18;m;r;c;n;n;1;series1c;21;1;-120;0;1;2;8;as;ic;0;1;0;1;1.7051332595;WMLZ;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_d_a.png;486.334413654;1
146;18;m;r;c;n;n;1;series1c;22;1;60;0;5;2;8;as;ic;0;9;0;0;1.41152860006;ZRJL;ZRJL;1;2d_8u_as_c_s_e.png;2d_8u_as_c_d_e.png;497.612432451;1
146;18;m;r;c;n;n;1;series1c;23;0;60;0;9;2;8;as;ic;0;9;0;1;1.36801652735;ZHVC;-99;-99;2d_8u_as_c_s_i.png;2d_8u_as_c_s_i.png;507.521857868;1
146;18;m;r;c;n;n;1;series1c;24;1;60;0;4;2;8;sym;ic;0;1;0;1;1.1713110795;TCHK;-99;-99;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_d_d.png;515.646148534;1
146;18;m;r;c;n;n;1;series1c;25;1;60;0;2;2;8;sym;ic;0;1;0;1;1.09885562214;KWCN;-99;-99;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_d_b.png;523.603859858;1
146;18;m;r;c;n;n;1;series1c;26;1;-10;0;4;2;8;sym;c;0;1;0;1;1.7805079727;YLFM;-99;-99;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_d_d.png;532.245524974;1
146;18;m;r;c;n;n;1;series1c;27;0;120;0;7;2;8;as;c;0;9;0;1;1.6249585422;KGMF;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_s_g.png;540.787167107;1
146;18;m;r;c;n;n;1;series1c;28;0;-120;0;6;2;8;sym;c;0;9;0;1;1.21524555256;RHDF;-99;-99;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_s_f.png;549.011689823;1
146;18;m;r;c;n;n;1;series1c;29;0;-120;0;8;2;8;sym;c;0;9;0;1;1.76210440145;PLGB;-99;-99;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_s_h.png;557.703769063;1
