subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
155;19;f;r;c;n;n;1;series1c;0;0;10;0;1;2;8;as;c;0;1;0;0;1.80925895111;JPDG;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_s_a.png;355.150774613;1
155;19;f;r;c;n;n;1;series1c;1;0;-60;0;8;2;8;sym;c;0;1;0;0;1.38800753778;LDGR;-99;-99;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_s_h.png;365.667295858;1
155;19;f;r;c;n;n;1;series1c;2;1;10;0;6;2;8;as;ic;0;1;0;1;1.57484003555;RWLX;-99;-99;2d_8u_as_c_s_f.png;2d_8u_as_c_d_f.png;375.983877689;1
155;19;f;r;c;n;n;1;series1c;3;1;-120;0;6;2;8;sym;c;0;9;0;0;1.04670321778;FPBK;-99;-99;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_d_f.png;385.050475236;1
155;19;f;r;c;n;n;1;series1c;4;0;-60;0;9;2;8;sym;c;0;9;0;1;1.58958193776;BGCT;-99;-99;2d_8u_sym_ic_s_i.png;2d_8u_sym_ic_s_i.png;394.433652338;1
155;19;f;r;c;n;n;1;series1c;5;1;-10;0;4;2;8;as;c;0;9;0;0;1.28435598224;CGTZ;-99;-99;2d_8u_as_c_s_d.png;2d_8u_as_c_d_d.png;403.366885262;1
155;19;f;r;c;n;n;1;series1c;6;1;-10;0;4;2;8;sym;c;0;9;0;0;1.0424607289;TVPB;TVPB;1;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_d_d.png;416.466713884;1
155;19;f;r;c;n;n;1;series1c;7;0;-10;0;4;2;8;as;c;0;9;0;1;1.10192896001;LSWC;-99;-99;2d_8u_as_c_s_d.png;2d_8u_as_c_s_d.png;426.149939484;1
155;19;f;r;c;n;n;1;series1c;8;1;-60;0;2;2;8;sym;ic;0;9;0;0;1.4880890311;TKLH;TKLH;1;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_d_b.png;439.099795342;1
155;19;f;r;c;n;n;1;series1c;9;1;-10;0;5;2;8;sym;c;0;1;0;1;1.38218638222;CKMD;CKMD;1;2d_8u_sym_ic_s_e.png;2d_8u_sym_ic_d_e.png;452.416319147;1
155;19;f;r;c;n;n;1;series1c;10;0;-120;0;10;2;8;as;c;0;9;0;1;2.17701603557;GBXY;-99;-99;2d_8u_as_c_s_j.png;2d_8u_as_c_s_j.png;462.349552924;1
155;19;f;r;c;n;n;1;series1c;11;1;-10;0;1;2;8;as;c;0;1;0;1;1.28906382222;SXFD;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_d_a.png;471.666113422;1
155;19;f;r;c;n;n;1;series1c;12;1;10;0;10;2;8;as;ic;0;1;0;1;1.58322631111;FKCR;-99;-99;2d_8u_as_c_s_j.png;2d_8u_as_c_d_j.png;481.016032142;1
155;19;f;r;c;n;n;1;series1c;13;1;-120;0;5;2;8;sym;ic;0;1;0;1;1.47650076446;JBMS;-99;-99;2d_8u_sym_ic_s_e.png;2d_8u_sym_ic_d_e.png;489.965970489;1
155;19;f;r;c;n;n;1;series1c;14;1;-60;0;4;2;8;sym;c;0;1;0;1;1.90149888;KJXG;-99;-99;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_d_d.png;499.782486756;1
155;19;f;r;c;n;n;1;series1c;15;1;120;0;8;2;8;as;c;0;1;0;1;1.82947015113;MJND;MJND;1;2d_8u_as_c_s_h.png;2d_8u_as_c_d_h.png;512.915648569;1
155;19;f;r;c;n;n;1;series1c;16;1;60;0;7;2;8;sym;ic;0;1;0;1;1.42363363557;QKVJ;-99;-99;2d_8u_sym_ic_s_g.png;2d_8u_sym_ic_d_g.png;522.04889344;1
155;19;f;r;c;n;n;1;series1c;17;0;60;0;4;2;8;sym;ic;0;9;0;1;1.72179740443;QWNT;-99;-99;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_s_d.png;531.298764231;1
155;19;f;r;c;n;n;1;series1c;18;1;-60;0;1;2;8;as;ic;0;-1;1;-99999;-1;VGPN;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_d_a.png;541.782029369;1
155;19;f;r;c;n;n;1;series1c;19;1;-120;0;4;2;8;as;c;0;9;0;0;1.52269340446;DKJY;DKJY;1;2d_8u_as_c_s_d.png;2d_8u_as_c_d_d.png;555.165185707;1
155;19;f;r;c;n;n;1;series1c;20;0;-60;0;3;2;8;as;ic;0;9;0;1;1.11878371556;CRXF;-99;-99;2d_8u_as_c_s_c.png;2d_8u_as_c_s_c.png;563.781779058;1
155;19;f;r;c;n;n;1;series1c;21;1;-60;0;2;2;8;as;c;0;9;0;0;1.75622712888;VCYJ;-99;-99;2d_8u_as_c_s_b.png;2d_8u_as_c_d_b.png;572.881746773;1
155;19;f;r;c;n;n;1;series1c;22;1;-120;0;1;2;8;as;ic;0;9;0;0;1.09301219555;QXMH;QXMH;1;2d_8u_as_c_s_a.png;2d_8u_as_c_d_a.png;587.08150272;1
155;19;f;r;c;n;n;1;series1c;23;0;-60;0;2;2;8;sym;c;0;9;0;1;1.05916757334;TRMV;TRMV;1;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_s_b.png;599.298028658;1
155;19;f;r;c;n;n;1;series1c;24;0;120;0;9;2;8;as;ic;0;9;0;1;1.30995683555;FPCB;-99;-99;2d_8u_as_c_s_i.png;2d_8u_as_c_s_i.png;607.998002916;1
