subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
140;18;f;r;n;n;n;1;series1c;0;1;-10;0;3;2;8;sym;ic;0;9;0;0;2.55478603787;GRZD;-99;-99;2d_8u_sym_ic_s_c.png;2d_8u_sym_ic_d_c.png;375.076010163;1
140;18;f;r;n;n;n;1;series1c;1;1;60;0;4;2;8;as;c;0;1;0;1;1.72933296014;SWMF;-99;-99;2d_8u_as_c_s_d.png;2d_8u_as_c_d_d.png;385.803265539;1
140;18;f;r;n;n;n;1;series1c;2;0;10;0;8;2;8;as;ic;0;1;0;0;1.89141295622;DWPK;-99;-99;2d_8u_as_c_s_h.png;2d_8u_as_c_s_h.png;397.84808691;1
140;18;f;r;n;n;n;1;series1c;3;1;120;0;5;2;8;sym;ic;0;1;0;1;2.09762568331;XPWM;-99;-99;2d_8u_sym_ic_s_e.png;2d_8u_sym_ic_d_e.png;412.745822503;1
140;18;f;r;n;n;n;1;series1c;4;0;60;0;3;2;8;sym;c;0;9;0;1;1.76123769848;QDSB;QDSB;1;2d_8u_sym_ic_s_c.png;2d_8u_sym_ic_s_c.png;427.443875934;1
140;18;f;r;n;n;n;1;series1c;5;1;-60;0;8;2;8;as;c;0;9;0;0;2.116785593;KSJH;KSJH;1;2d_8u_as_c_s_h.png;2d_8u_as_c_d_h.png;443.141881863;1
140;18;f;r;n;n;n;1;series1c;6;0;60;0;3;2;8;as;c;0;9;0;1;1.43618056776;NVQR;-99;-99;2d_8u_as_c_s_c.png;2d_8u_as_c_s_c.png;452.884747279;1
140;18;f;r;n;n;n;1;series1c;7;1;-120;0;6;2;8;as;ic;0;1;0;1;2.02237868577;CTDP;-99;-99;2d_8u_as_c_s_f.png;2d_8u_as_c_d_f.png;463.578458094;1
140;18;f;r;n;n;n;1;series1c;8;0;-10;0;4;2;8;as;ic;0;9;0;1;1.86934431517;FYJP;-99;-99;2d_8u_as_c_s_d.png;2d_8u_as_c_s_d.png;473.037815783;1
140;18;f;r;n;n;n;1;series1c;9;0;10;0;1;2;8;sym;ic;0;9;0;1;1.29329034805;MCSY;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_s_a.png;481.82972885;1
