subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
145;19;m;r;c;n;n;1;series1c;0;0;-10;0;8;2;8;as;c;0;9;0;1;1.16358627556;DPQJ;DPQJ;1;2d_8u_as_c_s_h.png;2d_8u_as_c_s_h.png;308.617925689;1
145;19;m;r;c;n;n;1;series1c;1;0;120;0;1;2;8;as;c;0;1;0;0;1.2476831289;RQBH;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_s_a.png;320.634538098;1
145;19;m;r;c;n;n;1;series1c;2;0;-10;0;3;2;8;as;ic;0;1;0;0;1.34377329779;CGKL;-99;-99;2d_8u_as_c_s_c.png;2d_8u_as_c_s_c.png;331.534434133;1
145;19;m;r;c;n;n;1;series1c;3;1;120;0;6;2;8;sym;c;0;9;0;0;1.28390058668;DBZV;-99;-99;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_d_f.png;342.984257707;1
145;19;m;r;c;n;n;1;series1c;4;1;60;0;8;2;8;sym;ic;0;9;0;0;1.13599971554;JZWM;-99;-99;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_d_h.png;353.734139164;1
145;19;m;r;c;n;n;1;series1c;5;0;120;0;10;2;8;sym;ic;0;1;0;0;1.72428686224;YKTL;-99;-99;2d_8u_sym_ic_s_j.png;2d_8u_sym_ic_s_j.png;366.017370738;1
145;19;m;r;c;n;n;1;series1c;6;1;-120;0;3;2;8;as;c;0;9;0;0;1.5564140089;NKXY;-99;-99;2d_8u_as_c_s_c.png;2d_8u_as_c_d_c.png;378.450502542;1
145;19;m;r;c;n;n;1;series1c;7;1;-10;0;1;2;8;sym;ic;0;1;0;1;2.34776661335;YTCM;YTCM;1;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_d_a.png;394.850354062;1
145;19;m;r;c;n;n;1;series1c;8;0;-120;0;3;2;8;sym;c;0;9;0;1;1.79059655112;NZHC;-99;-99;2d_8u_sym_ic_s_c.png;2d_8u_sym_ic_s_c.png;404.833626169;1
145;19;m;r;c;n;n;1;series1c;9;1;120;0;8;2;8;as;ic;0;9;0;0;1.26055139556;JSHN;-99;-99;2d_8u_as_c_s_h.png;2d_8u_as_c_d_h.png;414.350240996;1
145;19;m;r;c;n;n;1;series1c;10;0;10;0;8;2;8;sym;c;0;9;0;1;0.844153173326;JZBD;JZBD;1;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_s_h.png;427.383325298;1
145;19;m;r;c;n;n;1;series1c;11;1;120;0;7;2;8;as;ic;0;1;0;1;1.54490055112;KQHN;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_d_g.png;437.133332764;1
145;19;m;r;c;n;n;1;series1c;12;0;-120;0;7;2;8;sym;ic;0;9;0;1;1.01973361778;FVYD;-99;-99;2d_8u_sym_ic_s_g.png;2d_8u_sym_ic_s_g.png;446.549800676;1
145;19;m;r;c;n;n;1;series1c;13;0;-120;0;9;2;8;as;ic;0;1;0;0;1.41732892446;ZPJB;-99;-99;2d_8u_as_c_s_i.png;2d_8u_as_c_s_i.png;455.4163968;1
145;19;m;r;c;n;n;1;series1c;14;1;10;0;4;2;8;sym;c;0;1;0;1;1.52052593775;SQFG;SQFG;1;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_d_d.png;470.766201458;1
145;19;m;r;c;n;n;1;series1c;15;1;60;0;4;2;8;as;ic;0;9;0;0;1.94073258666;KWFB;-99;-99;2d_8u_as_c_s_d.png;2d_8u_as_c_d_d.png;480.449486222;1
145;19;m;r;c;n;n;1;series1c;16;1;-120;0;4;2;8;as;c;0;1;0;1;1.79766385778;GPTD;-99;-99;2d_8u_as_c_s_d.png;2d_8u_as_c_d_d.png;491.88267776;1
