subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
136;19;m;r;n;n;n;1;series1c;0;0;-10;0;7;2;8;as;c;0;1;0;0;1.44655142105;LCSZ;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_s_g.png;249.866475122;1
136;19;m;r;n;n;n;1;series1c;1;0;-10;0;6;2;8;sym;c;0;1;0;0;0.785092083279;SZJT;-99;-99;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_s_f.png;259.50891791;1
136;19;m;r;n;n;n;1;series1c;2;0;10;0;2;2;8;as;ic;0;1;0;0;1.7699957504;WSVF;-99;-99;2d_8u_as_c_s_b.png;2d_8u_as_c_s_b.png;272.004597195;1
136;19;m;r;n;n;n;1;series1c;3;1;-120;0;4;2;8;sym;c;0;9;0;0;1.66882076628;NTZP;-99;-99;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_d_d.png;284.349624334;1
136;19;m;r;n;n;n;1;series1c;4;0;-120;0;1;2;8;sym;ic;0;1;0;0;2.89473527018;BXHC;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_s_a.png;300.181808795;1
136;19;m;r;n;n;n;1;series1c;5;1;10;0;3;2;8;sym;c;0;1;0;1;1.54833312568;LGNX;-99;-99;2d_8u_sym_ic_s_c.png;2d_8u_sym_ic_d_c.png;311.392650006;1
136;19;m;r;n;n;n;1;series1c;6;0;-10;0;7;2;8;as;ic;0;1;0;0;1.05786031604;RDLB;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_s_g.png;322.119505453;1
136;19;m;r;n;n;n;1;series1c;7;1;-10;0;10;2;8;sym;c;0;9;0;0;1.44016250894;QJPL;-99;-99;2d_8u_sym_ic_s_j.png;2d_8u_sym_ic_d_j.png;331.528810265;1
136;19;m;r;n;n;n;1;series1c;8;0;120;0;4;2;8;sym;ic;0;1;0;0;1.14525907507;CBRZ;-99;-99;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_s_d.png;341.75535908;1
136;19;m;r;n;n;n;1;series1c;9;1;-10;0;7;2;8;as;ic;0;1;0;1;0.868553558939;WQFC;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_d_g.png;352.548948948;1
