subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
154;18;f;l;n;n;n;1;series1c;0;0;120;0;7;2;8;as;c;0;1;0;0;0.926187456993;GJHN;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_s_g.png;393.811062168;1
154;18;f;l;n;n;n;1;series1c;1;1;10;0;4;2;8;sym;c;0;9;0;0;0.731474828644;NBKY;NBKY;1;2d_8u_sym_ic_s_d.png;2d_8u_sym_ic_d_d.png;409.009070941;1
154;18;f;l;n;n;n;1;series1c;2;1;60;0;5;2;8;as;ic;0;9;0;0;1.24177428632;CFTD;CFTD;1;2d_8u_as_c_s_e.png;2d_8u_as_c_d_e.png;423.055955106;1
154;18;f;l;n;n;n;1;series1c;3;1;-60;0;10;2;8;as;ic;0;9;0;0;1.1069793624;GQRX;-99;-99;2d_8u_as_c_s_j.png;2d_8u_as_c_d_j.png;432.96588086;1
154;18;f;l;n;n;n;1;series1c;4;0;-60;0;5;2;8;as;c;0;9;0;1;1.4350234468;JZNV;-99;-99;2d_8u_as_c_s_e.png;2d_8u_as_c_s_e.png;442.091409429;1
154;18;f;l;n;n;n;1;series1c;5;0;120;0;6;2;8;sym;c;0;9;0;1;1.26227193934;QGXF;-99;-99;2d_8u_sym_ic_s_f.png;2d_8u_sym_ic_s_f.png;452.58469113;1
154;18;f;l;n;n;n;1;series1c;6;1;-120;0;7;2;8;as;ic;0;9;0;0;0.995907694305;VTJZ;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_d_g.png;461.360045534;1
154;18;f;l;n;n;n;1;series1c;7;0;-60;0;9;2;8;as;c;0;1;0;0;1.48750320711;BXNR;BXNR;1;2d_8u_as_c_s_i.png;2d_8u_as_c_s_i.png;475.123447572;1
154;18;f;l;n;n;n;1;series1c;8;1;60;0;1;2;8;sym;c;0;9;0;0;1.80807948066;SQZH;-99;-99;2d_8u_sym_ic_s_a.png;2d_8u_sym_ic_d_a.png;484.949400419;1
154;18;f;l;n;n;n;1;series1c;9;1;-10;0;7;2;8;sym;ic;0;1;0;1;1.2577145666;VTGJ;-99;-99;2d_8u_sym_ic_s_g.png;2d_8u_sym_ic_d_g.png;493.741240384;1
154;18;f;l;n;n;n;1;series1c;10;0;-10;0;8;2;8;sym;c;0;1;0;0;0.707506097096;DRQL;-99;-99;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_s_h.png;502.332920604;1
154;18;f;l;n;n;n;1;series1c;11;1;-120;0;9;2;8;sym;ic;0;9;0;0;1.2469841752;QGXD;-99;-99;2d_8u_sym_ic_s_i.png;2d_8u_sym_ic_d_i.png;510.991311921;1
154;18;f;l;n;n;n;1;series1c;12;0;10;0;6;2;8;as;ic;0;9;0;1;1.46037344175;JXSY;-99;-99;2d_8u_as_c_s_f.png;2d_8u_as_c_s_f.png;520.850854273;1
154;18;f;l;n;n;n;1;series1c;13;1;-10;0;10;2;8;as;ic;0;9;0;0;0.863284221123;YQXH;-99;-99;2d_8u_as_c_s_j.png;2d_8u_as_c_d_j.png;529.559265188;1
