subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
142;21;m;r;c;n;n;1;series1c;0;0;-60;0;1;2;8;as;c;0;9;0;1;1.7412611481;NLCY;NLCY;1;2d_8u_as_c_s_a.png;2d_8u_as_c_s_a.png;283.457763946;1
142;21;m;r;c;n;n;1;series1c;1;0;-10;0;9;2;8;as;ic;0;9;0;1;1.38573231138;NWYL;-99;-99;2d_8u_as_c_s_i.png;2d_8u_as_c_s_i.png;293.600698255;1
142;21;m;r;c;n;n;1;series1c;2;0;-10;0;2;2;8;sym;ic;0;9;0;1;1.18368584564;HFCB;-99;-99;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_s_b.png;302.442864165;1
142;21;m;r;c;n;n;1;series1c;3;0;10;0;4;2;8;as;c;0;9;0;1;1.04579502574;YJPM;-99;-99;2d_8u_as_c_s_d.png;2d_8u_as_c_s_d.png;310.750826738;1
142;21;m;r;c;n;n;1;series1c;4;1;-10;0;6;2;8;as;c;0;1;0;1;0.892667641747;TGLQ;-99;-99;2d_8u_as_c_s_f.png;2d_8u_as_c_d_f.png;319.609205995;1
142;21;m;r;c;n;n;1;series1c;5;0;10;0;8;2;8;sym;c;0;9;0;1;0.617333149014;NDQZ;-99;-99;2d_8u_sym_ic_s_h.png;2d_8u_sym_ic_s_h.png;327.633689287;1
142;21;m;r;c;n;n;1;series1c;6;0;120;0;7;2;8;as;c;0;9;0;1;0.809771357686;FXMB;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_s_g.png;335.624761138;1
142;21;m;r;c;n;n;1;series1c;7;0;60;0;2;2;8;as;ic;0;9;0;1;0.802102444461;PWMN;-99;-99;2d_8u_as_c_s_b.png;2d_8u_as_c_s_b.png;343.632752327;1
142;21;m;r;c;n;n;1;series1c;8;1;120;0;10;2;8;as;c;0;1;0;1;0.807246626617;KVTQ;-99;-99;2d_8u_as_c_s_j.png;2d_8u_as_c_d_j.png;351.523463273;1
142;21;m;r;c;n;n;1;series1c;9;1;120;0;9;2;8;sym;c;0;1;0;1;0.7940409976;CBGS;-99;-99;2d_8u_sym_ic_s_i.png;2d_8u_sym_ic_d_i.png;359.44776856;1
142;21;m;r;c;n;n;1;series1c;10;0;-60;0;5;2;8;as;c;0;9;0;1;1.34427933377;QFBJ;QFBJ;1;2d_8u_as_c_s_e.png;2d_8u_as_c_s_e.png;373.094754783;1
142;21;m;r;c;n;n;1;series1c;11;1;-60;0;7;2;8;as;ic;0;1;0;1;0.945843153779;CRDW;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_d_g.png;383.45438389;1
142;21;m;r;c;n;n;1;series1c;12;1;10;0;7;2;8;sym;c;0;9;0;0;0.706594451825;MRWT;-99;-99;2d_8u_sym_ic_s_g.png;2d_8u_sym_ic_d_g.png;391.412336707;1
142;21;m;r;c;n;n;1;series1c;13;1;60;0;5;2;8;as;c;0;1;0;1;0.868248065352;MRWB;MRWB;1;2d_8u_as_c_s_e.png;2d_8u_as_c_d_e.png;403.357228678;1
142;21;m;r;c;n;n;1;series1c;14;0;60;0;1;2;8;as;ic;0;9;0;1;1.34345415977;SRBV;-99;-99;2d_8u_as_c_s_a.png;2d_8u_as_c_s_a.png;413.233208519;1
142;21;m;r;c;n;n;1;series1c;15;1;-120;0;3;2;8;as;ic;0;9;0;0;1.12233909106;FVDP;-99;-99;2d_8u_as_c_s_c.png;2d_8u_as_c_d_c.png;421.54126496;1
142;21;m;r;c;n;n;1;series1c;16;1;10;0;6;2;8;as;ic;0;1;0;1;0.704317756579;RSDT;RSDT;1;2d_8u_as_c_s_f.png;2d_8u_as_c_d_f.png;434.170427025;1
142;21;m;r;c;n;n;1;series1c;17;1;-10;0;9;2;8;as;ic;0;1;0;1;0.668699877278;XWTG;-99;-99;2d_8u_as_c_s_i.png;2d_8u_as_c_d_i.png;443.128812199;1
142;21;m;r;c;n;n;1;series1c;18;1;-120;0;8;2;8;as;c;0;1;0;1;1.44900333424;YCKQ;-99;-99;2d_8u_as_c_s_h.png;2d_8u_as_c_d_h.png;452.204529383;1
142;21;m;r;c;n;n;1;series1c;19;0;120;0;9;2;8;sym;ic;0;9;0;1;0.722677238897;KWPR;-99;-99;2d_8u_sym_ic_s_i.png;2d_8u_sym_ic_s_i.png;460.228712871;1
142;21;m;r;c;n;n;1;series1c;20;0;10;0;7;2;8;as;ic;0;9;0;1;0.642001330067;HJVN;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_s_g.png;468.169991256;1
142;21;m;r;c;n;n;1;series1c;21;1;-10;0;10;2;8;sym;ic;0;1;0;1;0.564090792468;WSRG;-99;-99;2d_8u_sym_ic_s_j.png;2d_8u_sym_ic_d_j.png;475.860505481;1
142;21;m;r;c;n;n;1;series1c;22;1;10;0;2;2;8;sym;c;0;1;0;1;0.590398512693;CGKM;-99;-99;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_d_b.png;483.651384023;1
142;21;m;r;c;n;n;1;series1c;23;0;120;0;10;2;8;as;ic;0;9;0;1;0.753721532063;LTPS;-99;-99;2d_8u_as_c_s_j.png;2d_8u_as_c_s_j.png;491.358898937;1
