subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;startSym;congruence;IV9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
149;19;m;r;n;n;n;1;series1c;0;0;60;0;4;2;8;as;c;0;9;0;1;1.98233998223;CNDL;CNDL;1;2d_8u_as_c_s_d.png;2d_8u_as_c_s_d.png;319.02609408;1
149;19;m;r;n;n;n;1;series1c;1;0;120;0;4;2;8;as;ic;0;-1;1;-99999;-1;WCGK;-99;-99;2d_8u_as_c_s_d.png;2d_8u_as_c_s_d.png;329.89266944;1
149;19;m;r;n;n;n;1;series1c;2;0;60;0;5;2;8;sym;ic;0;9;0;1;1.44242830222;NTPL;-99;-99;2d_8u_sym_ic_s_e.png;2d_8u_sym_ic_s_e.png;338.109286684;1
149;19;m;r;n;n;n;1;series1c;3;0;60;0;2;2;8;as;ic;0;9;0;1;1.18659669333;LXHF;-99;-99;2d_8u_as_c_s_b.png;2d_8u_as_c_s_b.png;347.859124622;1
149;19;m;r;n;n;n;1;series1c;4;1;10;0;4;2;8;as;c;0;1;0;1;1.75260160002;SXKC;-99;-99;2d_8u_as_c_s_d.png;2d_8u_as_c_d_d.png;357.475675876;1
149;19;m;r;n;n;n;1;series1c;5;1;-60;0;2;2;8;sym;c;0;1;0;1;1.61071104;JLSK;-99;-99;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_d_b.png;367.275601636;1
149;19;m;r;n;n;n;1;series1c;6;0;-10;0;7;2;8;as;ic;0;9;0;1;1.15097713776;PLNC;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_s_g.png;376.325492622;1
149;19;m;r;n;n;n;1;series1c;7;0;-120;0;2;2;8;sym;ic;0;1;0;0;1.75758051555;FZYP;FZYP;1;2d_8u_sym_ic_s_b.png;2d_8u_sym_ic_s_b.png;391.791953636;1
149;19;m;r;n;n;n;1;series1c;8;0;10;0;2;2;8;as;c;0;9;0;1;1.5129927111;CQXN;-99;-99;2d_8u_as_c_s_b.png;2d_8u_as_c_s_b.png;401.225235911;1
149;19;m;r;n;n;n;1;series1c;9;1;-10;0;7;2;8;as;c;0;9;0;0;1.50200746668;LXVT;-99;-99;2d_8u_as_c_s_g.png;2d_8u_as_c_d_g.png;410.308447289;1
